Steelclad Serpent,2008-10-03,U,6,{5}{U},Artifact;Creature
Steelclad Spirit,2021-11-19,U,2,{1}{U},Creature
Steelclaw Lance,2019-10-04,BR,2,{B}{R},Artifact
Steelfin Whale,2021-06-18,U,6,{5}{U},Creature
Steelform Sliver,2013-07-19,W,3,{2}{W},Creature
Steelgaze Griffin,2019-10-04,U,5,{4}{U},Creature
Steeling Stance,2006-05-05,W,3,{1}{W}{W},Instant
Steelshaper Apprentice,2004-02-06,W,4,{2}{W}{W},Creature
Steelshaper's Gift,2004-06-04,W,1,{W},Sorcery
Steely Resolve,2002-10-07,G,2,{1}{G},Enchantment
Steely Resolve // Steely Resolve,2002-10-07,G,2,{1}{G},Enchantment
Steeple Creeper,2019-01-25,GU,3,{2}{G},Creature
Steeple Roc,2013-05-03,W,5,{4}{W},Creature
Steer Clear,2024-04-19,W,1,{W},Instant
"Stella Lee, Wild Card",2024-04-19,RU,3,{1}{U}{R},Creature
Stench of Decay,1996-06-10,B,3,{1}{B}{B},Instant
Stench of Evil,1995-06-03,B,4,{2}{B}{B},Sorcery
Stenchskipper,2008-02-01,B,4,{3}{B},Creature
"Stenn, Paranoid Partisan",2022-09-09,UW,2,{W}{U},Creature
Stensia,2023-04-21,,0,,Plane
Stensia Banquet,2016-07-22,R,3,{2}{R},Sorcery
Stensia Bloodhall,2011-09-30,BR,0,,Land
Stensia Innkeeper,2016-07-22,R,4,{3}{R},Creature
Stensia Masquerade,2016-04-08,R,3,{2}{R},Enchantment
Stensia Uprising,2021-11-19,R,4,{2}{R}{R},Enchantment
Step Between Worlds,2024-04-19,U,5,{3}{U}{U},Sorcery
Step Right Up,2022-10-07,B,4,{3}{B},Sorcery
Step Through,2021-06-18,U,5,{3}{U}{U},Sorcery
Steppe Glider,2016-01-22,W,5,{4}{W},Creature
Steppe Lynx,2009-10-02,W,1,{W},Creature
Sterling Grove,2000-10-02,GW,2,{G}{W},Enchantment
Sterling Hound,2024-04-19,,3,{3},Artifact;Creature
Sterling Keykeeper,2024-04-19,W,2,{1}{W},Creature
Sterling Supplier,2024-04-19,W,5,{4}{W},Creature
Stern Constable,2016-04-08,W,1,{W},Creature
Stern Dismissal,2020-01-24,U,1,{U},Instant
Stern Judge,2002-02-04,W,3,{2}{W},Creature
Stern Lesson,2022-11-18,U,3,{2}{U},Instant
Stern Marshal,1997-05-01,W,3,{2}{W},Creature
Stern Mentor,2012-05-04,U,4,{3}{U},Creature
Stern Proctor,1998-10-12,U,2,{U}{U},Creature
Stern Scolding,2023-06-23,U,1,{U},Instant
"Stet, Draconic Proofreader",2020-02-29,RW,6,{4}{R}{R},Creature
Stew the Coneys,2023-06-23,G,3,{2}{G},Instant
Steward of Solidarity,2017-07-14,W,2,{1}{W},Creature
Steward of Valeron,2008-10-03,GW,2,{G}{W},Creature
Stick Together,2022-06-10,W,5,{3}{W}{W},Sorcery
Sticky Fingers,2022-04-29,R,1,{R},Enchantment
Sticky Kavu Daredevil,2022-10-07,,0,,Stickers
Stickytongue Sentinel,2024-08-02,G,3,{2}{G},Creature
Stifle,2003-05-26,U,1,{U},Instant
Stigma Lasher,2008-07-25,R,2,{R}{R},Creature
"Stika, Playtestress",2023-02-15,W,3,{2}{W},Creature
Still Life,2001-10-01,G,3,{1}{G}{G},Enchantment
Stillmoon Cavalier,2008-07-25,BW,3,{1}{W/B}{W/B},Creature
Stiltstrider,2022-10-07,G,5,{3}{G}{G},Creature
"Stiltzkin, Moogle Merchant",2025-06-13,W,1,{W},Creature
Stimulus Package,2022-04-29,GR,4,{2}{R}{G},Enchantment
"Sting, the Glinting Dagger",2023-06-23,,2,{2},Artifact
Stingblade Assassin,2023-09-08,B,4,{3}{B},Creature
Stingerback Terror,2024-04-19,R,4,{2}{R}{R},Creature
Stingerfling Spider,2011-07-15,G,5,{4}{G},Creature
Stinging Barrier,1999-10-04,U,4,{2}{U}{U},Creature
Stinging Cave Crawler,2023-11-17,B,3,{2}{B},Creature
Stinging Hivemaster,2023-02-03,B,3,{2}{B},Creature
Stinging Licid,1997-10-14,U,2,{1}{U},Creature
Stinging Lionfish,2020-01-24,U,2,{1}{U},Enchantment;Creature
Stinging Scorpion,2017-12-08,B,5,{4}{B},Creature
Stinging Shot,2017-04-28,G,1,{G},Instant
Stinging Study,2021-04-23,B,5,{4}{B},Instant
Stingmoggie,2008-02-01,R,4,{3}{R},Creature
Stingscourger,2007-02-02,R,2,{1}{R},Creature
Stinkdrinker Bandit,2008-02-01,B,4,{3}{B},Creature
Stinkdrinker Daredevil,2007-10-12,R,3,{2}{R},Creature
Stinkweed Imp,2005-10-07,B,3,{2}{B},Creature
Stir the Grave,2005-02-04,B,1,{X}{B},Sorcery
Stir the Pride,2004-02-06,W,5,{4}{W},Instant
Stir the Sands,2017-04-28,B,6,{4}{B}{B},Sorcery
Stirge,2022-06-10,B,1,{B},Creature
Stirring Address,2019-06-14,W,2,{1}{W},Instant
Stirring Bard,2022-06-10,R,4,{3}{R},Creature
Stirring Wildwood,2010-02-05,GW,0,,Land
Stitch Together,2002-05-27,B,2,{B}{B},Sorcery
Stitch in Time,2006-02-03,RU,3,{1}{U}{R},Sorcery
Stitch in Time // Stitch in Time,2006-02-03,RU,3,{1}{U}{R},Sorcery
Stitched Assistant,2021-11-19,U,3,{2}{U},Creature
Stitched Drake,2011-09-30,U,3,{1}{U}{U},Creature
Stitched Mangler,2016-04-08,U,3,{2}{U},Creature
Stitcher Geralf,2014-11-07,U,5,{3}{U}{U},Creature
Stitcher's Apprentice,2011-09-30,U,2,{1}{U},Creature
Stitcher's Graft,2016-07-22,,1,{1},Artifact
Stitcher's Supplier,2018-07-13,B,1,{B},Creature
Stitchwing Skaab,2016-04-08,U,4,{3}{U},Creature
Stock Up,2025-02-14,U,3,{2}{U},Sorcery
Stocking Tiger,2006-12-31,,5,{5},Artifact;Creature
Stocking the Pantry,2024-08-02,G,1,{G},Enchantment
Stockpiling Celebrant,2023-09-08,W,3,{2}{W},Creature
Stoic Angel,2008-10-03,GUW,4,{1}{G}{W}{U},Creature
Stoic Builder,2016-04-08,G,3,{2}{G},Creature
Stoic Champion,2003-02-03,W,2,{W}{W},Creature
Stoic Ephemera,2006-05-05,W,3,{2}{W},Creature
Stoic Farmer,2021-02-05,W,4,{3}{W},Creature
Stoic Rebuttal,2010-10-01,U,3,{1}{U}{U},Instant
Stoic Sphinx,2024-04-19,U,4,{2}{U}{U},Creature
Stoke the Flames,2014-07-18,R,4,{2}{R}{R},Instant
Stolen Goods,2012-05-04,U,4,{3}{U},Sorcery
Stolen Grain,1999-05-01,B,6,{4}{B}{B},Sorcery
Stolen Identity,2013-02-01,U,6,{4}{U}{U},Sorcery
Stolen Strategy,2018-06-08,R,5,{4}{R},Enchantment
Stolen Vitality,2021-09-24,R,2,{1}{R},Instant
Stolen by the Fae,2019-10-04,U,2,{X}{U}{U},Sorcery
Stomp and Howl,2006-05-05,G,3,{2}{G},Sorcery
Stomper Cub,2010-04-23,G,5,{3}{G}{G},Creature
Stomping Ground,2006-02-03,GR,0,,Land
Stomping Slabs,2008-02-01,R,3,{2}{R},Sorcery
Stone Calendar,1994-08-01,,5,{5},Artifact
Stone Catapult,1999-05-01,B,5,{4}{B},Creature
Stone Drake,2024-08-02,BU,5,{3}{U}{B},Creature
Stone Giant,1993-08-05,R,4,{2}{R}{R},Creature
Stone Golem,2010-07-16,,5,{5},Artifact;Creature
Stone Haven Medic,2015-10-02,W,2,{1}{W},Creature
Stone Haven Outfitter,2016-01-22,W,2,{1}{W},Creature
Stone Haven Pilgrim,2020-07-17,W,2,{1}{W},Creature
Stone Idol Generator,2024-06-14,,5,{5},Artifact
Stone Idol Trap,2010-02-05,R,6,{5}{R},Instant
Stone Kavu,2001-02-05,GRW,5,{4}{G},Creature
Stone Quarry,2016-04-08,RW,0,,Land
Stone Rain,1993-08-05,R,3,{2}{R},Sorcery
Stone Retrieval Unit,2022-11-18,,4,{4},Artifact;Creature
Stone Spirit,1995-06-03,R,5,{4}{R},Creature
Stone of Erech,2023-06-23,,1,{1},Artifact
Stone-Cold Basilisk,2004-11-19,G,5,{4}{G},Creature
Stone-Seeder Hierophant,2005-10-07,G,4,{2}{G}{G},Creature
Stone-Throwing Devils,1993-12-17,B,1,{B},Creature
Stone-Tongue Basilisk,2001-10-01,G,7,{4}{G}{G}{G},Creature
Stonebinder's Familiar,2021-04-23,W,1,{W},Creature
Stonebound Mentor,2021-04-23,RW,3,{1}{R}{W},Creature
"Stonebrow, Krosan Hero",2006-10-06,GR,5,{3}{R}{G},Creature
Stonecloaker,2007-02-02,W,3,{2}{W},Creature
Stonecoil Serpent,2019-10-04,,0,{X},Artifact;Creature
Stonefare Crocodile,2012-10-05,BG,3,{2}{G},Creature
Stoneforge Acolyte,2016-01-22,W,1,{W},Creature
Stoneforge Masterwork,2016-01-22,,1,{1},Artifact
Stoneforge Mystic,2010-02-05,W,2,{1}{W},Creature
Stonefury,2015-10-02,R,5,{3}{R}{R},Instant
Stonehands,1995-06-03,R,3,{2}{R},Enchantment
Stonehewer Giant,2008-02-01,W,5,{3}{W}{W},Creature
Stonehewer Giant Avatar,2003-01-01,,0,,Vanguard
Stonehoof Chieftain,2016-11-11,G,8,{7}{G},Creature
Stonehorn Chanter,2013-07-19,W,6,{5}{W},Creature
Stonehorn Dignitary,2011-07-15,W,4,{3}{W},Creature
Stonerise Spirit,2021-04-23,W,2,{1}{W},Creature
Stoneshaker Shaman,2005-10-07,R,3,{2}{R},Creature
Stoneshock Giant,2013-09-27,R,5,{3}{R}{R},Creature
Stoneskin,2022-06-10,W,3,{2}{W},Enchantment
Stonespeaker Crystal,2022-06-10,,4,{4},Artifact
Stonesplitter Bolt,2023-09-08,R,1,{X}{R},Instant
Stonewise Fortifier,2014-05-02,W,2,{1}{W},Creature
Stonewood Invocation,2006-10-06,G,4,{3}{G},Instant
Stonewood Invoker,2003-02-03,G,2,{1}{G},Creature
Stonework Packbeast,2020-09-25,,2,{2},Artifact;Creature
Stonework Puma,2009-10-02,,3,{3},Artifact;Creature
Stonewright,2012-05-04,R,1,{R},Creature
Stony Silence,2011-09-30,W,2,{1}{W},Enchantment
Stony Strength,2019-01-25,G,1,{G},Instant
Stonybrook Angler,2007-10-12,U,2,{1}{U},Creature
Stonybrook Banneret,2008-02-01,U,2,{1}{U},Creature
Stonybrook Schoolmaster,2008-02-01,W,3,{2}{W},Creature
Stop Cold,2024-04-19,U,4,{3}{U},Enchantment
Stop That,2004-11-19,B,1,{B},Instant
Storage Matrix,1999-06-07,,3,{3},Artifact
Storm Caller,2020-07-03,R,3,{2}{R},Creature
Storm Cauldron,1996-06-10,,5,{5},Artifact
Storm Crow,1996-06-10,U,2,{1}{U},Creature
Storm Elemental,1996-06-10,U,6,{5}{U},Creature
Storm Entity,2007-05-04,R,2,{1}{R},Creature
Storm Fleet Aerialist,2017-09-29,U,2,{1}{U},Creature
Storm Fleet Arsonist,2017-09-29,R,5,{4}{R},Creature
Storm Fleet Negotiator,2023-11-17,U,3,{2}{U},Creature
Storm Fleet Pyromancer,2017-09-29,R,5,{4}{R},Creature
Storm Fleet Sprinter,2018-01-19,RU,3,{1}{U}{R},Creature
Storm Fleet Spy,2017-09-29,U,3,{2}{U},Creature
Storm Fleet Swashbuckler,2018-01-19,R,2,{1}{R},Creature
Storm Front,1997-10-14,G,1,{G},Enchantment
Storm God's Oracle,2021-06-18,RU,3,{1}{U}{R},Enchantment;Creature
Storm Herald,2020-01-24,R,3,{2}{R},Creature
Storm Herd,2006-02-03,W,10,{8}{W}{W},Sorcery
Storm King's Thunder,2022-06-10,R,3,{X}{R}{R}{R},Instant
Storm Sculptor,2017-09-29,U,4,{3}{U},Creature
Storm Seeker,1994-06-01,G,4,{3}{G},Instant
Storm Shaman,1996-06-10,R,3,{2}{R},Creature
Storm Skreelix,2021-09-24,RU,5,{3}{U}{R},Creature
Storm Spirit,1995-06-03,GUW,6,{3}{G}{W}{U},Creature
Storm Strike,2019-01-25,R,1,{R},Instant
Storm World,1994-06-01,R,1,{R},Enchantment
Storm of Forms,2022-04-29,U,4,{3}{U},Instant
Storm of Saruman,2023-06-23,U,6,{4}{U}{U},Enchantment
Storm of Souls,2021-11-19,W,6,{4}{W}{W},Sorcery
Storm the Citadel,2019-05-03,G,5,{4}{G},Sorcery
Storm the Festival,2021-09-24,G,6,{3}{G}{G}{G},Sorcery
Storm the Seedcore,2023-04-21,G,4,{2}{G}{G},Sorcery
Storm the Vault // Vault of Catlacan,2018-01-19,RU,4,{2}{U}{R},Enchantment
Storm's Wrath,2020-01-24,R,4,{2}{R}{R},Sorcery
"Storm, Force of Nature",2019-12-02,GRU,4,{1}{G}{U}{R},Creature
Storm-Kiln Artist,2021-04-23,R,4,{3}{R},Creature
Stormbind,1995-06-03,GR,3,{1}{R}{G},Enchantment
Stormblood Berserker,2011-07-15,R,2,{1}{R},Creature
Stormbound Geist,2012-02-03,U,3,{1}{U}{U},Creature
Stormbreath Dragon,2013-09-27,R,5,{3}{R}{R},Creature
Stormcage Containment Facility,2023-10-13,,0,,Plane
Stormcaller of Keranos,2014-02-07,RU,3,{2}{R},Creature
Stormcaller's Boon,2009-04-30,UW,4,{2}{W}{U},Enchantment
Stormcarved Coast,2021-11-19,RU,0,,Land
Stormcatch Mentor,2024-08-02,RU,2,{U}{R},Creature
Stormchaser Chimera,2014-05-02,RU,4,{2}{U}{R},Creature
Stormchaser Drake,2021-11-19,U,2,{1}{U},Creature
Stormchaser Mage,2016-01-22,RU,2,{U}{R},Creature
Stormchaser's Talent,2024-08-02,U,1,{U},Enchantment
Stormclaw Rager,2023-04-21,BR,3,{1}{B}{R},Creature
Stormcloud Djinn,2006-10-06,RU,5,{4}{U},Creature
Stormcloud Spirit,2016-11-16,U,5,{3}{U}{U},Creature
Stormcrag Elemental,2015-03-27,R,6,{5}{R},Creature
Stormfist Crusader,2019-10-04,BR,2,{B}{R},Creature
Stormfront Pegasus,2009-07-17,W,2,{1}{W},Creature
Stormfront Riders,2007-02-02,W,5,{4}{W},Creature
Stormkeld Curator // Giant Secrets,2023-10-10,UW,6,{4}{W}{W},Creature
Stormkeld Prowler,2023-09-08,U,2,{1}{U},Creature
Stormkeld Vanguard // Bear Down,2023-09-08,G,6,{4}{G}{G},Creature
Stormrider Rig,2015-03-27,,2,{2},Artifact
Stormrider Spirit,2016-04-08,U,5,{4}{U},Creature
Stormscale Anarch,2006-05-05,R,4,{2}{R}{R},Creature
Stormscale Scion,2025-04-11,R,6,{4}{R}{R},Creature
Stormscape Apprentice,2000-10-02,BUW,1,{U},Creature
Stormscape Battlemage,2001-02-05,BUW,3,{2}{U},Creature
Stormscape Familiar,2001-02-05,U,2,{1}{U},Creature
Stormscape Master,2000-10-02,BUW,4,{2}{U}{U},Creature
Stormsplitter,2024-08-02,R,4,{3}{R},Creature
Stormsurge Kraken,2014-11-07,U,5,{3}{U}{U},Creature
Stormtide Leviathan,2010-07-16,U,8,{5}{U}{U}{U},Creature
Stormwatch Eagle,2000-06-05,U,4,{3}{U},Creature
Stormwild Capridor,2020-04-24,W,3,{2}{W},Creature
Stormwing Dragon,2015-03-27,R,6,{5}{R},Creature
Stormwing Entity,2020-07-03,U,5,{3}{U}{U},Creature
"Storrev, Devkarin Lich",2019-05-03,BG,4,{1}{B}{B}{G},Creature
"Storvald, Frost Giant Jarl",2021-07-23,GUW,7,{4}{G}{W}{U},Creature
Story Circle,1999-10-04,W,3,{1}{W}{W},Enchantment
Story Seeker,2021-02-05,W,2,{1}{W},Creature
Storybook Ride,2022-10-07,,0,,Artifact
Storyteller Pixie,2023-09-08,U,4,{3}{U},Creature
Storyweave,2022-02-18,G,3,{2}{G},Instant
Strafe,2001-02-05,R,1,{R},Sorcery
Strands of Night,1997-06-09,B,4,{2}{B}{B},Enchantment
Strands of Undeath,2005-10-07,B,4,{3}{B},Enchantment
Strandwalker,2011-02-04,,5,{5},Artifact
Strange Augmentation,2016-07-22,B,1,{B},Enchantment
Strange Inversion,2004-10-01,R,3,{2}{R},Instant
Strangle,2022-04-29,R,1,{R},Sorcery
Strangled Cemetery,2024-09-27,BG,0,,Land
Stranglehold,2011-06-17,R,4,{3}{R},Enchantment
Strangleroot Geist,2012-02-03,G,2,{G}{G},Creature
Strangling Soot,2006-10-06,BR,3,{2}{B},Instant
Strangling Spores,2018-07-13,B,4,{3}{B},Instant
Strata Scythe,2010-10-01,,3,{3},Artifact
Stratadon,2001-02-05,,10,{10},Artifact;Creature
Strategic Planning,1999-05-01,U,2,{1}{U},Sorcery
"Strategy, Schmategy",1998-08-11,R,2,{1}{R},Sorcery
Stratozeppelid,2006-02-03,U,5,{4}{U},Creature
Stratus Dancer,2015-03-27,U,2,{1}{U},Creature
Stratus Walk,2014-02-07,U,2,{1}{U},Enchantment
Straw Golem,1997-06-09,,1,{1},Artifact;Creature
Straw Soldiers,1999-05-01,U,2,{1}{U},Creature
"Strax, Sontaran Nurse",2023-10-13,GR,5,{3}{R}{G},Creature
Streaking Oilgorger,2025-02-14,B,5,{4}{B},Creature
Stream Hopper,2008-07-25,RU,1,{U/R},Creature
Stream of Acid,1999-07-01,B,4,{2}{B}{B},Sorcery
Stream of Consciousness,2005-02-04,U,2,{1}{U},Instant
Stream of Life,1993-08-05,G,1,{X}{G},Sorcery
Stream of Thought,2019-06-14,U,1,{U},Sorcery
Stream of Unconsciousness,2008-02-01,U,1,{U},Kindred;Instant
Streambed Aquitects,2007-10-12,U,3,{1}{U}{U},Creature
Street Riot,2018-10-05,R,5,{4}{R},Enchantment
Street Savvy,2006-05-05,G,1,{G},Enchantment
Street Spasm,2012-10-05,R,1,{X}{R},Instant
Street Sweeper,2012-10-05,,6,{6},Artifact;Creature
Street Urchin,2022-06-10,R,2,{1}{R},Enchantment
Street Wraith,2007-05-04,B,5,{3}{B}{B},Creature
Streetbreaker Wurm,2006-02-03,GR,5,{3}{R}{G},Creature
Streetwise Negotiator,2023-04-21,G,2,{1}{G},Creature
"Strefan, Maurer Progenitor",2021-11-19,BR,4,{2}{B}{R},Creature
Strength Bobblehead,2024-03-08,,3,{3},Artifact
Strength from the Fallen,2014-05-02,G,2,{1}{G},Enchantment
Strength in Numbers,2006-10-06,G,2,{1}{G},Instant
Strength of Arms,2016-04-08,W,1,{W},Instant
Strength of Cedars,2004-10-01,G,5,{4}{G},Instant
Strength of Isolation,2002-02-04,W,2,{1}{W},Enchantment
Strength of Lunacy,2002-02-04,B,2,{1}{B},Enchantment
Strength of Night,2001-06-04,BG,3,{2}{G},Instant
Strength of Solidarity,2020-09-25,G,1,{G},Sorcery
Strength of Unity,2000-10-02,W,4,{3}{W},Enchantment
Strength of the Coalition,2022-09-09,GW,1,{G},Instant
Strength of the Harvest // Haven of the Harvest,2024-06-14,GW,3,{2}{G/W},Enchantment
Strength of the Pack,2018-01-19,G,6,{4}{G}{G},Sorcery
Strength of the Tajuru,2010-02-05,G,2,{X}{G}{G},Instant
Strength-Testing Hammer,2022-10-07,,1,{1},Artifact
Strict Proctor,2021-04-23,W,2,{1}{W},Creature
Stridehangar Automaton,2025-02-14,,3,{3},Artifact;Creature
Strider Harness,2010-10-01,,3,{3},Artifact
"Strider, Ranger of the North",2023-06-23,GR,4,{2}{R}{G},Creature
Strike It Rich,2021-06-18,R,1,{R},Sorcery
Strike the Weak Spot,2013-10-19,,0,,Sorcery
Striking Sliver,2013-07-19,R,1,{R},Creature
String of Disappearances,2019-06-14,U,1,{U},Instant
Strionic Resonator,2013-07-19,,2,{2},Artifact
Strip Bare,2008-05-02,W,1,{W},Instant
Strip Mine,1994-03-04,,0,,Land
Striped Bears,1997-06-09,G,4,{3}{G},Creature
Striped Riverwinder,2017-07-14,U,7,{6}{U},Creature
Strix Lookout,2024-11-15,U,2,{1}{U},Creature
Strix Serenade,2024-06-14,U,1,{U},Instant
Strixhaven,2023-04-21,,0,,Plane
Strixhaven Stadium,2021-04-23,,3,{3},Artifact
Stroke of Genius,1998-10-12,U,3,{X}{2}{U},Instant
Stroke of Luck,2022-07-07,B,2,{1}{B},Sorcery
Stroke of Midnight,2023-09-08,W,3,{2}{W},Instant
Stromgald Cabal,1995-06-03,B,3,{1}{B}{B},Creature
Stromgald Crusader,2006-07-21,B,2,{B}{B},Creature
Stromgald Spy,1996-06-10,B,4,{3}{B},Creature
Stromkirk Bloodthief,2021-09-24,B,3,{2}{B},Creature
Stromkirk Captain,2012-02-03,BR,3,{1}{B}{R},Creature
Stromkirk Condemned,2016-07-22,B,2,{B}{B},Creature
Stromkirk Mentor,2016-04-08,B,4,{3}{B},Creature
Stromkirk Noble,2011-09-30,R,1,{R},Creature
Stromkirk Occultist,2016-07-22,R,3,{2}{R},Creature
Stromkirk Patrol,2011-09-30,B,5,{4}{B},Creature
Strong Back,2024-03-08,G,3,{2}{G},Enchantment
"Strong, the Brutish Thespian",2024-03-08,G,6,{4}{G}{G},Creature
Strongarm Monk,2015-03-27,W,5,{4}{W},Creature
Strongarm Tactics,2002-10-07,B,2,{1}{B},Sorcery
Strongarm Thug,1999-10-04,B,3,{2}{B},Creature
Strongbox Raider,2024-11-15,R,4,{2}{R}{R},Creature
Stronghold Arena,2022-09-09,BGW,2,{1}{B},Enchantment
Stronghold Assassin,1998-03-02,B,3,{1}{B}{B},Creature
Stronghold Biologist,2000-02-14,U,3,{2}{U},Creature
Stronghold Confessor,2018-04-27,B,1,{B},Creature
Stronghold Discipline,2000-02-14,B,4,{2}{B}{B},Sorcery
Stronghold Furnace,2023-04-21,,0,,Plane
Stronghold Gambit,2000-02-14,R,2,{1}{R},Sorcery
Stronghold Machinist,2000-02-14,U,3,{2}{U},Creature
Stronghold Overseer,2006-10-06,B,6,{3}{B}{B}{B},Creature
Stronghold Rats,2007-05-04,B,3,{2}{B},Creature
Stronghold Taskmaster,1998-03-02,B,4,{2}{B}{B},Creature
Stronghold Zeppelin,2000-02-14,U,4,{2}{U}{U},Creature
Stroopwafel Cafe,2023-02-15,,0,,Plane
Structural Assault,2022-04-29,R,5,{3}{R}{R},Sorcery
Structural Collapse,2013-02-01,R,6,{5}{R},Sorcery
Structural Distortion,2016-04-08,R,4,{3}{R},Sorcery
Struggle // Survive,2017-07-14,GR,5,{2}{R},Instant
Struggle for Project Purity,2024-03-08,U,4,{3}{U},Enchantment
Struggle for Sanity,2004-10-01,B,4,{2}{B}{B},Sorcery
Struggle for Skemfar,2021-02-05,G,4,{3}{G},Sorcery
Strutting Turkey,2020-02-29,W,4,{3}{W},Creature
Stubborn Burrowfiend,2024-04-19,G,2,{1}{G},Creature
Stubborn Denial,2014-09-26,U,1,{U},Instant
"Student of Elements // Tobita, Master of Winds",2004-10-01,U,2,{1}{U},Creature
Student of Ojutai,2015-03-27,W,4,{3}{W},Creature
Student of Warfare,2010-04-23,W,1,{W},Creature
Study,2024-02-23,UW,0,,Land
Study Break,2021-04-23,W,2,{1}{W},Instant
Study Hall,2021-04-23,,0,,Land
Stuffed Bear,2021-09-24,,2,{2},Artifact
Stuffy Doll,2006-10-06,,5,{5},Artifact;Creature
Stuffy Doll Avatar,2003-01-01,,0,,Vanguard
Stump Stomp // Burnwillow Clearing,2024-06-14,GR,2,{1}{R/G},Sorcery
Stumpsquall Hydra,2020-11-20,G,3,{X}{G}{G}{G},Creature
Stun,1997-10-14,R,2,{1}{R},Instant
Stun Sniper,2009-04-30,RW,2,{R}{W},Creature
Stunning Reversal,2018-06-08,B,4,{3}{B},Instant
Stunning Strike,2022-06-10,U,3,{2}{U},Enchantment
Stunt Double,2016-08-26,U,4,{3}{U},Creature
Stunted Growth,1995-06-03,G,5,{3}{G}{G},Sorcery
Stupefying Touch,2002-02-04,U,2,{1}{U},Enchantment
Stupor,1996-10-08,B,3,{2}{B},Sorcery
Sturdy Hatchling,2008-07-25,GU,4,{3}{G/U},Creature
Sturmgeist,2011-09-30,U,5,{3}{U}{U},Creature
Stymied Hopes,2013-09-27,U,2,{1}{U},Instant
Su-Chi,1994-03-04,,4,{4},Artifact;Creature
Su-Chi Cave Guard,2022-11-18,,8,{8},Artifact;Creature
Subcontract,2017-12-08,B,1,{B},Sorcery
Subdue,1994-06-01,G,1,{G},Instant
Subgoyf,2024-08-02,U,2,{1}{U},Artifact;Creature
"Subira, Tulzidi Caravanner",2020-07-03,R,3,{2}{R},Creature
Subjugate the Hobbits,2023-06-23,U,7,{5}{U}{U},Sorcery
Subjugator Angel,2016-07-22,W,6,{4}{W}{W},Creature
Sublime Archangel,2012-07-13,W,4,{2}{W}{W},Creature
Sublime Epiphany,2020-07-03,U,6,{4}{U}{U},Instant
Sublime Exhalation,2016-11-11,W,7,{6}{W},Sorcery
Submerge,2000-02-14,U,5,{4}{U},Instant
Submerged Boneyard,2016-01-22,BU,0,,Land
Subterranean Hangar,1999-10-04,B,0,,Land
Subterranean Schooner,2023-11-17,U,2,{1}{U},Artifact
Subterranean Scout,2015-07-17,R,2,{1}{R},Creature
Subterranean Shambler,2006-10-06,R,4,{3}{R},Creature
Subterranean Spirit,1996-10-08,R,5,{3}{R}{R},Creature
Subterranean Tremors,2016-08-26,R,1,{X}{R},Sorcery
Subtle Strike,2016-09-30,B,2,{1}{B},Instant
Subtlety,2021-06-18,U,4,{2}{U}{U},Creature
Subversion,1999-02-15,B,5,{3}{B}{B},Enchantment
Subversive Acolyte,2021-08-26,B,2,{1}{B},Creature
Success!,2017-12-08,W,1,{W},Instant
Succumb to Temptation,2016-07-22,B,3,{1}{B}{B},Instant
Succumb to the Cold,2023-09-08,U,3,{2}{U},Instant
Sudden Breakthrough,2021-04-23,R,2,{1}{R},Instant
Sudden Death,2006-10-06,B,3,{1}{B}{B},Instant
Sudden Demise,2013-11-01,R,1,{X}{R},Sorcery
Sudden Disappearance,2012-02-03,W,6,{5}{W},Sorcery
Sudden Edict,2021-06-18,B,2,{1}{B},Instant
Sudden Impact,1997-10-14,R,4,{3}{R},Instant
Sudden Insight,2021-07-23,U,6,{4}{U}{U},Instant
Sudden Reclamation,2015-01-23,G,4,{3}{G},Instant
Sudden Salvation,2021-11-19,W,4,{2}{W}{W},Instant
Sudden Setback,2024-02-09,U,4,{2}{U}{U},Instant
Sudden Shock,2006-10-06,R,2,{1}{R},Instant
Sudden Spinnerets,2020-04-24,G,1,{G},Instant
Sudden Spoiling,2006-10-06,B,3,{1}{B}{B},Instant
Sudden Storm,2014-02-07,U,4,{3}{U},Instant
Sudden Strength,2002-05-27,G,4,{3}{G},Instant
Sudden Substitution,2019-08-23,U,4,{2}{U}{U},Instant
Suffer the Past,2010-04-23,B,1,{X}{B},Instant
Suffocating Blast,2001-06-04,RU,4,{1}{U}{U}{R},Instant
Suffocating Fumes,2020-04-24,B,3,{2}{B},Instant
Suffocation,1996-06-10,U,2,{1}{U},Instant
Sugar Coat,2024-08-02,U,3,{2}{U},Enchantment
Sugar Rush,2023-09-08,B,2,{1}{B},Instant
Suicidal Charge,2009-02-06,BR,5,{3}{B}{R},Enchantment
Suit Up,2022-02-18,U,3,{2}{U},Instant
Sulam Djinn,2000-10-02,G,6,{5}{G},Creature
Suleiman's Legacy,1997-02-03,RW,2,{R}{W},Enchantment
Sulfur Elemental,2007-02-02,R,3,{2}{R},Creature
Sulfur Falls,2011-09-30,RU,0,,Land
Sulfur Vent,2000-10-02,BRU,0,,Land
Sulfuric Vapors,1998-10-12,R,4,{3}{R},Enchantment
Sulfuric Vortex,2003-05-26,R,3,{1}{R}{R},Enchantment
Sulfurous Blast,2006-10-06,R,4,{2}{R}{R},Instant
Sulfurous Mire,2021-02-05,BR,0,,Land
Sulfurous Springs,1995-06-03,BR,0,,Land
Sultai Ascendancy,2014-09-26,BGU,3,{B}{G}{U},Enchantment
